ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2024-10-21T12:30:01.594536029Z,2024-10-21T12:30:01.594370016Z,10,2,38,C,B,2,233.78,200,130,166013,13329349,233.81,233.96,2,200,2,1,233.8,233.97,105,7,2,1,233.7,234.0,1200,17,1,2,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,233.39,234.5,10,63,1,4,AAPL
2024-10-21T12:30:01.675240968Z,2024-10-21T12:30:01.675073949Z,10,2,38,A,B,2,233.77,200,130,167019,13329475,233.81,233.96,2,200,2,1,233.8,233.97,105,7,2,1,233.77,234.0,200,17,1,2,233.7,234.1,1200,100,1,1,233.66,234.13,1,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,10,100,1,1,233.5,234.41,100,500,1,1,233.45,234.43,15,105,1,2,233.4,234.5,110,63,2,4,AAPL
2024-10-21T12:30:01.702448731Z,2024-10-21T12:30:01.702282387Z,10,2,38,C,B,2,233.77,200,130,166344,13329489,233.81,233.96,2,200,2,1,233.8,233.97,105,7,2,1,233.7,234.0,1200,17,1,2,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,233.39,234.5,10,63,1,4,AAPL
2024-10-21T12:30:01.702462409Z,2024-10-21T12:30:01.702295886Z,10,2,38,A,B,2,233.73,400,130,166523,13329490,233.81,233.96,2,200,2,1,233.8,233.97,105,7,2,1,233.73,234.0,400,17,1,2,233.7,234.1,1200,100,1,1,233.66,234.13,1,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,10,100,1,1,233.5,234.41,100,500,1,1,233.45,234.43,15,105,1,2,233.4,234.5,110,63,2,4,AAPL
2024-10-21T12:30:01.702795294Z,2024-10-21T12:30:01.702628858Z,10,2,38,A,A,0,233.96,200,130,166436,13329491,233.81,233.96,2,400,2,2,233.8,233.97,105,7,2,1,233.73,234.0,400,17,1,2,233.7,234.1,1200,100,1,1,233.66,234.13,1,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,10,100,1,1,233.5,234.41,100,500,1,1,233.45,234.43,15,105,1,2,233.4,234.5,110,63,2,4,AAPL
2024-10-21T12:30:09.716422273Z,2024-10-21T12:30:09.716255586Z,10,2,38,A,B,2,233.77,200,130,166687,13350054,233.81,233.96,2,400,2,2,233.8,233.97,105,7,2,1,233.77,234.0,200,17,1,2,233.7,234.1,1200,100,1,1,233.66,234.13,1,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,10,100,1,1,233.5,234.41,100,500,1,1,233.45,234.43,15,105,1,2,233.4,234.5,110,63,2,4,AAPL
2024-10-21T12:30:10.321686875Z,2024-10-21T12:30:10.321520576Z,10,2,38,A,B,2,233.78,200,130,166299,13350463,233.81,233.96,2,400,2,2,233.8,233.97,105,7,2,1,233.78,234.0,200,17,1,2,233.7,234.1,1200,100,1,1,233.66,234.13,1,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,10,100,1,1,233.5,234.41,100,500,1,1,233.45,234.43,15,105,1,2,233.4,234.5,110,63,2,4,AAPL
2024-10-21T12:30:10.800190917Z,2024-10-21T12:30:10.800024827Z,10,2,38,A,A,0,233.88,2,130,166090,13351078,233.81,233.88,2,2,2,1,233.8,233.96,105,400,2,2,233.78,233.97,200,7,1,1,233.7,234.0,1200,17,1,2,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,AAPL
2024-10-21T12:30:10.800218508Z,2024-10-21T12:30:10.800051476Z,10,2,38,C,B,2,233.78,200,130,167032,13351080,233.81,233.88,2,2,2,1,233.8,233.96,105,400,2,2,233.7,233.97,1200,7,1,1,233.66,234.0,1,17,1,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,AAPL
2024-10-21T12:30:10.801387277Z,2024-10-21T12:30:10.801218083Z,10,2,38,T,A,0,233.81,1,0,169194,13351086,233.81,233.88,2,2,2,1,233.8,233.96,105,400,2,2,233.7,233.97,1200,7,1,1,233.66,234.0,1,17,1,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,AAPL
2024-10-21T12:30:10.801387277Z,2024-10-21T12:30:10.801218083Z,10,2,38,T,A,0,233.81,1,130,169194,13351087,233.81,233.88,1,2,1,1,233.8,233.96,105,400,2,2,233.7,233.97,1200,7,1,1,233.66,234.0,1,17,1,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,AAPL
2024-10-21T12:30:10.801387277Z,2024-10-21T12:30:10.801218083Z,10,2,38,C,B,0,233.81,1,130,169194,13351087,233.8,233.88,105,2,2,1,233.7,233.96,1200,400,1,2,233.66,233.97,1,7,1,1,233.58,234.0,505,17,2,2,233.53,234.1,10,100,1,1,233.5,234.13,100,400,1,1,233.45,234.17,15,1,1,1,233.4,234.25,110,100,2,1,233.39,234.41,10,500,1,1,233.31,234.43,110,105,2,2,AAPL
2024-10-21T12:30:10.801408166Z,2024-10-21T12:30:10.801242022Z,10,2,38,A,A,0,233.86,100,130,166144,13351089,233.8,233.86,105,100,2,1,233.7,233.88,1200,2,1,1,233.66,233.96,1,400,1,2,233.58,233.97,505,7,2,1,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,110,1,2,1,233.39,234.25,10,100,1,1,233.31,234.41,110,500,2,1,AAPL
2024-10-21T12:30:10.801415386Z,2024-10-21T12:30:10.801249125Z,10,2,38,A,A,0,233.85,14,130,166261,13351090,233.8,233.85,105,14,2,1,233.7,233.86,1200,100,1,1,233.66,233.88,1,2,1,1,233.58,233.96,505,400,2,2,233.53,233.97,10,7,1,1,233.5,234.0,100,17,1,2,233.45,234.1,15,100,1,1,233.4,234.13,110,400,2,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL
2024-10-21T12:30:10.801421493Z,2024-10-21T12:30:10.801255194Z,10,2,38,A,A,1,233.86,100,130,166299,13351091,233.8,233.85,105,14,2,1,233.7,233.86,1200,200,1,2,233.66,233.88,1,2,1,1,233.58,233.96,505,400,2,2,233.53,233.97,10,7,1,1,233.5,234.0,100,17,1,2,233.45,234.1,15,100,1,1,233.4,234.13,110,400,2,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL
2024-10-21T12:30:10.801423606Z,2024-10-21T12:30:10.801256016Z,10,2,38,A,A,2,233.87,21,130,167590,13351092,233.8,233.85,105,14,2,1,233.7,233.86,1200,200,1,2,233.66,233.87,1,21,1,1,233.58,233.88,505,2,2,1,233.53,233.96,10,400,1,2,233.5,233.97,100,7,1,1,233.45,234.0,15,17,1,2,233.4,234.1,110,100,2,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL
2024-10-21T12:30:10.801453006Z,2024-10-21T12:30:10.801285169Z,10,2,38,C,A,1,233.86,100,130,167837,13351093,233.8,233.85,105,14,2,1,233.7,233.86,1200,100,1,1,233.66,233.87,1,21,1,1,233.58,233.88,505,2,2,1,233.53,233.96,10,400,1,2,233.5,233.97,100,7,1,1,233.45,234.0,15,17,1,2,233.4,234.1,110,100,2,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL
2024-10-21T12:30:10.801459804Z,2024-10-21T12:30:10.801293865Z,10,2,38,C,A,1,233.86,100,130,165939,13351094,233.8,233.85,105,14,2,1,233.7,233.87,1200,21,1,1,233.66,233.88,1,2,1,1,233.58,233.96,505,400,2,2,233.53,233.97,10,7,1,1,233.5,234.0,100,17,1,2,233.45,234.1,15,100,1,1,233.4,234.13,110,400,2,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL
2024-10-21T12:30:10.801684920Z,2024-10-21T12:30:10.801518640Z,10,2,38,A,A,3,233.89,100,130,166280,13351095,233.8,233.85,105,14,2,1,233.7,233.87,1200,21,1,1,233.66,233.88,1,2,1,1,233.58,233.89,505,100,2,1,233.53,233.96,10,400,1,2,233.5,233.97,100,7,1,1,233.45,234.0,15,17,1,2,233.4,234.1,110,100,2,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL
2024-10-21T12:30:10.802005192Z,2024-10-21T12:30:10.801839030Z,10,2,38,A,A,0,233.83,4,130,166162,13351096,233.8,233.83,105,4,2,1,233.7,233.85,1200,14,1,1,233.66,233.87,1,21,1,1,233.58,233.88,505,2,2,1,233.53,233.89,10,100,1,1,233.5,233.96,100,400,1,2,233.45,233.97,15,7,1,1,233.4,234.0,110,17,2,2,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,AAPL
2024-10-21T12:30:10.802018507Z,2024-10-21T12:30:10.801849830Z,10,2,38,T,A,0,233.8,5,0,168677,13351097,233.8,233.83,105,4,2,1,233.7,233.85,1200,14,1,1,233.66,233.87,1,21,1,1,233.58,233.88,505,2,2,1,233.53,233.89,10,100,1,1,233.5,233.96,100,400,1,2,233.45,233.97,15,7,1,1,233.4,234.0,110,17,2,2,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,AAPL
2024-10-21T12:30:10.802018507Z,2024-10-21T12:30:10.801849830Z,10,2,38,T,A,0,233.8,100,130,168677,13351098,233.8,233.83,100,4,1,1,233.7,233.85,1200,14,1,1,233.66,233.87,1,21,1,1,233.58,233.88,505,2,2,1,233.53,233.89,10,100,1,1,233.5,233.96,100,400,1,2,233.45,233.97,15,7,1,1,233.4,234.0,110,17,2,2,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,AAPL
2024-10-21T12:30:10.802018507Z,2024-10-21T12:30:10.801849830Z,10,2,38,C,B,0,233.8,100,130,168677,13351098,233.7,233.83,1200,4,1,1,233.66,233.85,1,14,1,1,233.58,233.87,505,21,2,1,233.53,233.88,10,2,1,1,233.5,233.89,100,100,1,1,233.45,233.96,15,400,1,2,233.4,233.97,110,7,2,1,233.39,234.0,10,17,1,2,233.31,234.1,110,100,2,1,233.3,234.13,100,400,1,1,AAPL
2024-10-21T12:30:10.802042064Z,2024-10-21T12:30:10.801875239Z,10,2,38,A,A,0,233.82,100,130,166825,13351100,233.7,233.82,1200,200,1,2,233.66,233.83,1,4,1,1,233.58,233.85,505,14,2,1,233.53,233.87,10,21,1,1,233.5,233.88,100,2,1,1,233.45,233.89,15,100,1,1,233.4,233.96,110,400,2,2,233.39,233.97,10,7,1,1,233.31,234.0,110,17,2,2,233.3,234.1,100,100,1,1,AAPL
2024-10-21T12:30:10.802051826Z,2024-10-21T12:30:10.801885691Z,10,2,38,A,A,0,233.82,100,130,166135,13351101,233.7,233.82,1200,300,1,3,233.66,233.83,1,4,1,1,233.58,233.85,505,14,2,1,233.53,233.87,10,21,1,1,233.5,233.88,100,2,1,1,233.45,233.89,15,100,1,1,233.4,233.96,110,400,2,2,233.39,233.97,10,7,1,1,233.31,234.0,110,17,2,2,233.3,234.1,100,100,1,1,AAPL
2024-10-21T12:30:10.802056341Z,2024-10-21T12:30:10.801887002Z,10,2,38,A,A,0,233.82,100,130,169339,13351102,233.7,233.82,1200,400,1,4,233.66,233.83,1,4,1,1,233.58,233.85,505,14,2,1,233.53,233.87,10,21,1,1,233.5,233.88,100,2,1,1,233.45,233.89,15,100,1,1,233.4,233.96,110,400,2,2,233.39,233.97,10,7,1,1,233.31,234.0,110,17,2,2,233.3,234.1,100,100,1,1,AAPL
2024-10-21T12:30:10.802062956Z,2024-10-21T12:30:10.801896921Z,10,2,38,C,A,0,233.82,100,130,166035,13351103,233.7,233.82,1200,300,1,3,233.66,233.83,1,4,1,1,233.58,233.85,505,14,2,1,233.53,233.87,10,21,1,1,233.5,233.88,100,2,1,1,233.45,233.89,15,100,1,1,233.4,233.96,110,400,2,2,233.39,233.97,10,7,1,1,233.31,234.0,110,17,2,2,233.3,234.1,100,100,1,1,AAPL
2024-10-21T12:30:10.802076696Z,2024-10-21T12:30:10.801910649Z,10,2,38,C,A,5,233.89,100,130,166047,13351104,233.7,233.82,1200,300,1,3,233.66,233.83,1,4,1,1,233.58,233.85,505,14,2,1,233.53,233.87,10,21,1,1,233.5,233.88,100,2,1,1,233.45,233.96,15,400,1,2,233.4,233.97,110,7,2,1,233.39,234.0,10,17,1,2,233.31,234.1,110,100,2,1,233.3,234.13,100,400,1,1,AAPL
2024-10-21T12:30:10.802078886Z,2024-10-21T12:30:10.801912958Z,10,2,38,C,A,0,233.82,100,130,165928,13351105,233.7,233.82,1200,200,1,2,233.66,233.83,1,4,1,1,233.58,233.85,505,14,2,1,233.53,233.87,10,21,1,1,233.5,233.88,100,2,1,1,233.45,233.96,15,400,1,2,233.4,233.97,110,7,2,1,233.39,234.0,10,17,1,2,233.31,234.1,110,100,2,1,233.3,234.13,100,400,1,1,AAPL
2024-10-21T12:30:10.802114011Z,2024-10-21T12:30:10.801948090Z,10,2,38,C,A,0,233.82,100,130,165921,13351106,233.7,233.82,1200,100,1,1,233.66,233.83,1,4,1,1,233.58,233.85,505,14,2,1,233.53,233.87,10,21,1,1,233.5,233.88,100,2,1,1,233.45,233.96,15,400,1,2,233.4,233.97,110,7,2,1,233.39,234.0,10,17,1,2,233.31,234.1,110,100,2,1,233.3,234.13,100,400,1,1,AAPL
2024-10-21T12:30:10.802313903Z,2024-10-21T12:30:10.802147907Z,10,2,38,C,A,0,233.82,100,130,165996,13351107,233.7,233.83,1200,4,1,1,233.66,233.85,1,14,1,1,233.58,233.87,505,21,2,1,233.53,233.88,10,2,1,1,233.5,233.96,100,400,1,2,233.45,233.97,15,7,1,1,233.4,234.0,110,17,2,2,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,233.3,234.17,100,1,1,1,AAPL
2024-10-21T12:30:10.802335407Z,2024-10-21T12:30:10.802168655Z,10,2,38,C,A,1,233.85,14,130,166752,13351108,233.7,233.83,1200,4,1,1,233.66,233.87,1,21,1,1,233.58,233.88,505,2,2,1,233.53,233.96,10,400,1,2,233.5,233.97,100,7,1,1,233.45,234.0,15,17,1,2,233.4,234.1,110,100,2,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,233.3,234.25,100,100,1,1,AAPL
2024-10-21T12:30:10.803237363Z,2024-10-21T12:30:10.803071076Z,10,2,38,C,A,4,233.97,7,130,166287,13351112,233.7,233.83,1200,4,1,1,233.66,233.87,1,21,1,1,233.58,233.88,505,2,2,1,233.53,233.96,10,400,1,2,233.5,234.0,100,17,1,2,233.45,234.1,15,100,1,1,233.4,234.13,110,400,2,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,233.3,234.41,100,500,1,1,AAPL
2024-10-21T12:30:10.804290650Z,2024-10-21T12:30:10.804124159Z,10,2,38,C,A,2,233.88,2,130,166491,13351118,233.7,233.83,1200,4,1,1,233.66,233.87,1,21,1,1,233.58,233.96,505,400,2,2,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,110,1,2,1,233.39,234.25,10,100,1,1,233.31,234.41,110,500,2,1,233.3,234.43,100,105,1,2,AAPL
2024-10-21T12:30:10.806095967Z,2024-10-21T12:30:10.805929875Z,10,2,38,C,A,0,233.83,4,130,166092,13351123,233.7,233.87,1200,21,1,1,233.66,233.96,1,400,1,2,233.58,234.0,505,17,2,2,233.53,234.1,10,100,1,1,233.5,234.13,100,400,1,1,233.45,234.17,15,1,1,1,233.4,234.25,110,100,2,1,233.39,234.41,10,500,1,1,233.31,234.43,110,105,2,2,233.3,234.5,100,63,1,4,AAPL
2024-10-21T12:30:10.872321876Z,2024-10-21T12:30:10.872155138Z,10,2,38,A,B,2,233.62,200,130,166738,13351674,233.7,233.87,1200,21,1,1,233.66,233.96,1,400,1,2,233.62,234.0,200,17,1,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,AAPL
2024-10-21T12:30:10.898101085Z,2024-10-21T12:30:10.897934717Z,10,2,38,A,B,2,233.62,200,130,166368,13351708,233.7,233.87,1200,21,1,1,233.66,233.96,1,400,1,2,233.62,234.0,400,17,2,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,AAPL
2024-10-21T12:30:10.903932828Z,2024-10-21T12:30:10.903766597Z,10,2,38,C,A,0,233.87,21,130,166231,13351712,233.7,233.96,1200,400,1,2,233.66,234.0,1,17,1,2,233.62,234.1,400,100,2,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,233.39,234.5,10,63,1,4,233.31,234.59,110,60,2,1,AAPL
2024-10-21T12:30:10.926143379Z,2024-10-21T12:30:10.925970633Z,10,2,38,A,A,0,233.91,400,130,172746,13351770,233.7,233.91,1200,400,1,1,233.66,234.0,1,17,1,2,233.62,234.1,400,100,2,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,233.39,234.5,10,63,1,4,233.31,234.59,110,60,2,1,AAPL
2024-10-21T12:30:11.987630030Z,2024-10-21T12:30:11.987463739Z,10,2,38,C,B,2,233.62,200,130,166291,13353675,233.7,233.91,1200,400,1,1,233.66,234.0,1,17,1,2,233.62,234.1,200,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,233.39,234.5,10,63,1,4,233.31,234.59,110,60,2,1,AAPL
2024-10-21T12:30:11.987640828Z,2024-10-21T12:30:11.987474545Z,10,2,38,C,B,2,233.62,200,130,166283,13353676,233.7,233.91,1200,400,1,1,233.66,234.0,1,17,1,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,233.3,234.59,100,60,1,1,AAPL
2024-10-21T12:30:11.987652703Z,2024-10-21T12:30:11.987486150Z,10,2,38,A,B,2,233.6,200,130,166553,13353677,233.7,233.91,1200,400,1,1,233.66,234.0,1,17,1,2,233.6,234.1,200,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,233.39,234.5,10,63,1,4,233.31,234.59,110,60,2,1,AAPL
2024-10-21T12:30:12.806349843Z,2024-10-21T12:30:12.806183466Z,10,2,38,A,A,1,233.97,7,130,166377,13354393,233.7,233.91,1200,400,1,1,233.66,233.97,1,7,1,1,233.6,234.0,200,17,1,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,AAPL
2024-10-21T12:30:13.320307781Z,2024-10-21T12:30:13.320141102Z,10,2,38,A,B,2,233.61,200,130,166679,13354988,233.7,233.91,1200,400,1,1,233.66,233.97,1,7,1,1,233.61,234.0,200,17,1,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,AAPL
2024-10-21T12:30:13.927027211Z,2024-10-21T12:30:13.926860673Z,10,2,38,A,B,1,233.68,200,130,166538,13356286,233.7,233.91,1200,400,1,1,233.68,233.97,200,7,1,1,233.66,234.0,1,17,1,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,AAPL
2024-10-21T12:30:33.768736428Z,2024-10-21T12:30:33.768570061Z,10,2,38,C,B,1,233.68,200,130,166367,13375759,233.7,233.91,1200,400,1,1,233.66,233.97,1,7,1,1,233.58,234.0,505,17,2,2,233.53,234.1,10,100,1,1,233.5,234.13,100,400,1,1,233.45,234.17,15,1,1,1,233.4,234.25,110,100,2,1,233.39,234.41,10,500,1,1,233.31,234.43,110,105,2,2,233.3,234.5,100,63,1,4,AAPL
2024-10-21T12:30:33.768783306Z,2024-10-21T12:30:33.768615671Z,10,2,38,A,A,0,233.86,2,130,167635,13375763,233.7,233.86,1200,2,1,1,233.66,233.91,1,400,1,1,233.58,233.97,505,7,2,1,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,110,1,2,1,233.39,234.25,10,100,1,1,233.31,234.41,110,500,2,1,233.3,234.43,100,105,1,2,AAPL
2024-10-21T12:30:33.772891039Z,2024-10-21T12:30:33.772724890Z,10,2,38,C,A,0,233.86,2,130,166149,13375767,233.7,233.91,1200,400,1,1,233.66,233.97,1,7,1,1,233.58,234.0,505,17,2,2,233.53,234.1,10,100,1,1,233.5,234.13,100,400,1,1,233.45,234.17,15,1,1,1,233.4,234.25,110,100,2,1,233.39,234.41,10,500,1,1,233.31,234.43,110,105,2,2,233.3,234.5,100,63,1,4,AAPL
2024-10-21T12:30:33.842053425Z,2024-10-21T12:30:33.841886930Z,10,2,38,A,B,3,233.53,400,130,166495,13375851,233.7,233.91,1200,400,1,1,233.66,233.97,1,7,1,1,233.58,234.0,505,17,2,2,233.53,234.1,410,100,2,1,233.5,234.13,100,400,1,1,233.45,234.17,15,1,1,1,233.4,234.25,110,100,2,1,233.39,234.41,10,500,1,1,233.31,234.43,110,105,2,2,233.3,234.5,100,63,1,4,AAPL
2024-10-21T12:30:33.993930780Z,2024-10-21T12:30:33.993763813Z,10,2,38,A,B,3,233.57,200,130,166967,13375889,233.7,233.91,1200,400,1,1,233.66,233.97,1,7,1,1,233.58,234.0,505,17,2,2,233.57,234.1,200,100,1,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,AAPL
2024-10-21T12:30:34.614057394Z,2024-10-21T12:30:34.613890939Z,10,2,38,A,B,3,233.57,200,130,166455,13376208,233.7,233.91,1200,400,1,1,233.66,233.97,1,7,1,1,233.58,234.0,505,17,2,2,233.57,234.1,400,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,AAPL
2024-10-21T12:30:34.668260203Z,2024-10-21T12:30:34.668094071Z,10,2,38,C,B,3,233.57,200,130,166132,13376228,233.7,233.91,1200,400,1,1,233.66,233.97,1,7,1,1,233.58,234.0,505,17,2,2,233.57,234.1,200,100,1,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,AAPL
2024-10-21T12:30:34.668273099Z,2024-10-21T12:30:34.668106643Z,10,2,38,A,B,2,233.61,200,130,166456,13376229,233.7,233.91,1200,400,1,1,233.66,233.97,1,7,1,1,233.61,234.0,200,17,1,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,AAPL
2024-10-21T12:30:35.854025768Z,2024-10-21T12:30:35.853859462Z,10,2,38,C,A,1,233.97,7,130,166306,13377241,233.7,233.91,1200,400,1,1,233.66,234.0,1,17,1,2,233.61,234.1,200,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,233.39,234.5,10,63,1,4,233.31,234.59,110,60,2,1,AAPL
2024-10-21T12:30:36.897254958Z,2024-10-21T12:30:36.897088633Z,10,2,38,A,B,2,233.63,200,130,166325,13378495,233.7,233.91,1200,400,1,1,233.66,234.0,1,17,1,2,233.63,234.1,200,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,233.39,234.5,10,63,1,4,233.31,234.59,110,60,2,1,AAPL
2024-10-21T12:30:37.857455846Z,2024-10-21T12:30:37.857289497Z,10,2,38,A,A,0,233.91,7,130,166349,13379698,233.7,233.91,1200,407,1,2,233.66,234.0,1,17,1,2,233.63,234.1,200,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,233.39,234.5,10,63,1,4,233.31,234.59,110,60,2,1,AAPL
2024-10-21T12:30:37.933071217Z,2024-10-21T12:30:37.932904919Z,10,2,38,C,A,0,233.91,400,130,166298,13379830,233.7,233.91,1200,7,1,1,233.66,234.0,1,17,1,2,233.63,234.1,200,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,10,1,1,1,233.5,234.25,100,100,1,1,233.45,234.41,15,500,1,1,233.4,234.43,110,105,2,2,233.39,234.5,10,63,1,4,233.31,234.59,110,60,2,1,AAPL
2024-10-21T12:30:37.933084228Z,2024-10-21T12:30:37.932917819Z,10,2,38,A,A,1,233.93,200,130,166409,13379831,233.7,233.91,1200,7,1,1,233.66,233.93,1,200,1,1,233.63,234.0,200,17,1,2,233.58,234.1,505,100,2,1,233.53,234.13,10,400,1,1,233.5,234.17,100,1,1,1,233.45,234.25,15,100,1,1,233.4,234.41,110,500,2,1,233.39,234.43,10,105,1,2,233.31,234.5,110,63,2,4,AAPL
